npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1794263870,VAN HOOK,FREDERICK,TUCSON,AZ,Family Practice,S,SERTRALINE HCL,SERTRALINE HCL,21,80,133.1,3919,697.2,21,"",80,"",133.1,3919,697.2,= 50.0
2127021838,OLLIVIERRE,DENISE,THE VILLAGES,FL,Internal Medicine,S,BUSPIRONE HCL,BUSPIRONE HCL,"",16,40.1,1200,363.99,"",*,16,"",40.1,1200,363.99,= 52.0
-2026526853,SERRANO,WINSTON,YUBA CITY,CA,Family Practice,S,OLANZAPINE,OLANZAPINE,"",12,12.0,248,164.35,"",*,"",*,"","","",= 35.0
-1440621135,ROBINSON,DERRICK,WILMINGTON,NC,Nephrology,S,SPIRONOLACTONE,SPIRONOLACTONE,"",24,30.0,874,366.43,"",*,11,"",11.0,330,129.41,= 40.0
-2026302527,HOWE,KATHERINE,MIDDLEBURG HEIGHTS,OH,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,"",12,12.0,350,29.77,"",*,12,"",12.0,350,29.77,= 43.0
-1501894718,MEEHL,ELLIE,CLAIRTON,PA,Physician Assistant,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",22,50.0,1500,161.61,"",*,22,"",50.0,1500,161.61,= 54.0
2036273736,FLEMING,MICHAEL,LOUISVILLE,KY,Psychiatry,S,DONEPEZIL HCL,DONEPEZIL HCL,"",38,40.0,1174,328.65,"",*,23,"",25.0,750,212.97,= 47.0
-1349745569,MANDELBAUM,SHMUEL,MANITOWOC,WI,Psychiatry,S,SERTRALINE HCL,SERTRALINE HCL,51,288,350.8,10371,2988.63,21,"",136,"",170.8,5049,1251.63,= 30.0
-1602104595,VALLOTA,ENRIQUE,LANCASTER,CA,Family Practice,S,CARVEDILOL,CARVEDILOL,"",15,17.0,510,78.01,"",#,"",#,"","","",= 36.0
-1672051059,DECKARD,BETH,SELINSGROVE,PA,Nurse Practitioner,S,MYRBETRIQ,MIRABEGRON,"",14,16.0,480,4759.23,"",*,14,"",16.0,480,4759.23,= 44.0
-1359624555,ROWE,SUSAN,OLD TOWN,FL,Nurse Practitioner,S,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE,"",18,20.0,600,496.42,"",*,"",*,"","","",= 45.0
-1905288219,SMITH,NELLIS,E PALO ALTO,CA,Cardiovascular Disease (Cardiology),S,MIDODRINE HCL,MIDODRINE HCL,"",62,65.0,1950,3290.62,"",*,62,"",65.0,1950,3290.62,= 42.0
-1359858667,KASHA,EDWIN,EVANSVILLE,IN,Dermatology,S,DAPSONE,DAPSONE,"",20,34.0,1020,2072.59,"",*,"",*,"","","",= 33.0
-1410268591,MERRITT,DOROTHY,TEXAS CITY,TX,Internal Medicine,S,BENAZEPRIL-HYDROCHLOROTHIAZIDE,BENAZEPRIL/HYDROCHLOROTHIAZIDE,"",13,33.0,990,1456.37,"",*,13,"",33.0,990,1456.37,= 53.0
-1470949413,KRAMER,MARY,CHARLOTTE HALL,MD,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,31,133,322.9,9659,3002.12,"",#,"",#,"","","",= 49.0
-1612102927,TRAPP,ANN,VALPARAISO,IN,Nurse Practitioner,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",26,30.0,900,192.21,"",*,11,"",13.0,390,76.74,= 44.0
-1349454632,SCHRIEBER,JESSICA,BLUE ASH,OH,Ophthalmology,S,NEOMYCIN-POLYMYXIN-DEXAMETH,NEOMYCIN/POLYMYXIN B/DEXAMETHA,12,13,13.0,161,177.37,"",#,"",#,"","","",= 47.0
-1743652724,DOZOR,ROBERT,SANTA ROSA,CA,Family Practice,S,PINDOLOL,PINDOLOL,"",11,11.0,330,614.37,"",*,11,"",11.0,330,614.37,= 39.0
2137209126,QUINTO,ERNESTO,SACRAMENTO,CA,Internal Medicine,S,ARIPIPRAZOLE,ARIPIPRAZOLE,"",31,35.0,1024,15484.4,"",#,"",#,"","","",= 51.0
-1420101685,OLVING,KIMBERLY,LEHIGHTON,PA,Physician Assistant,S,METFORMIN HCL ER,METFORMIN HCL,"",13,15.0,450,129.21,"",*,13,"",15.0,450,129.21,= 44.0
-1733599127,GRYNIEWICZ,NANCY,OAK PARK,IL,Family Practice,S,FLUOXETINE HCL,FLUOXETINE HCL,"",11,31.0,905,412.52,"",*,11,"",31.0,905,412.52,= 32.0
-1682910096,OLMEDO,PABLO,EDINBURG,TX,Family Practice,S,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,"",25,29.0,870,284.54,"",*,25,"",29.0,870,284.54,= 41.0
-1985159498,KUTOB,RABI,ASHEVILLE,NC,Family Practice,S,DONEPEZIL HCL,DONEPEZIL HCL,74,713,713.0,15785,8938.51,"",#,692,"",692.0,15221,6787.77,= 32.0
-1460792754,DEGRAND,DAVID,WORCESTER,MA,Internal Medicine,S,IPRATROPIUM-ALBUTEROL,IPRATROPIUM/ALBUTEROL SULFATE,13,47,47.0,525,740.95,13,"",47,"",47.0,525,740.95,= 49.0
-1581694740,KALUA,ERIN,HILO,HI,Family Practice,S,CARVEDILOL,CARVEDILOL,17,70,122.0,3660,497.62,"",#,44,"",90.0,2700,388.36,= 45.0
-1541276885,BOWLES,LAURIE,KING,NC,Nurse Practitioner,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG","",14,14.1,422,8247.12,0,"",0,"",0.0,0,0.0,= 54.0
-1339490653,BERNARDO,BITUIN,OROSI,CA,General Practice,S,CLONIDINE HCL,CLONIDINE HCL,"",15,21.0,630,129.29,"",#,"",#,"","","",= 52.0
-1349606300,HONG,LAURA,MADISON,MN,Family Practice,S,SIMVASTATIN,SIMVASTATIN,28,201,280.0,7472,1178.41,"",#,171,"",240.0,6272,1057.76,= 46.0
-1723360144,KAMAL,LAYLA,RICHMOND,VA,Nephrology,S,PHOSPHA 250 NEUTRAL,"SOD PHOS DI, MONO/K PHOS MONO","",31,31.0,930,925.63,"",*,"",*,"","","",= 37.0
-1632555809,MANTRI,DINESH,REDDING,CA,Internal Medicine,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,"",33,38.9,971,8889.17,"",*,33,"",38.9,971,8889.17,= 33.0
-1389103119,SIHAU,DAVID,FRANKFORT,KY,Cardiovascular Disease (Cardiology),S,VASCEPA,ICOSAPENT ETHYL,"",14,18.0,540,4134.07,"",*,"",*,"","","",= 40.0
-1945735000,GELY DE LA ROSA,HAYDEE,LAS PIEDRAS,PR,General Practice,S,ATENOLOL,ATENOLOL,12,97,107.0,3210,382.73,"",#,85,"",95.0,2850,345.89,= 34.0
2016907238,MLADSI,THOMAS,ROYAL OAK,MI,Cardiovascular Disease (Cardiology),S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,"",12,36.0,1080,70.28,"",*,"",*,"","","",= 37.0
-1844755584,SHER,RONALD,REISTERSTOWN,MD,Cardiovascular Disease (Cardiology),S,BYSTOLIC,NEBIVOLOL HCL,"",32,50.0,1500,5891.77,"",#,"",#,"","","",= 41.0
-1955791658,SYRIAC,JANE,WEST BLOOMFIELD,MI,Internal Medicine,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",23,47.0,1410,3612.27,"",*,23,"",47.0,1410,3612.27,= 51.0
-1652411859,KAPLON,SHARON,CHILTON,WI,Nurse Practitioner,S,FENTANYL,FENTANYL,"",15,15.0,423,985.01,"",*,"",*,"","","",= 54.0
-2076053723,BAKER,WILLIAM,LAS CRUCES,NM,Family Practice,S,WELCHOL,COLESEVELAM HCL,"",15,23.0,690,3798.53,"",*,15,"",23.0,690,3798.53,= 53.0
-1430259111,SEH,SU,SPRINGFIELD,VA,Nurse Practitioner,S,AZELASTINE HCL,AZELASTINE HCL,12,20,20.0,575,770.88,"",#,"",#,"","","",= 53.0
-1935520955,MANDUJANO,MARTHA,SALT LAKE CITY,UT,Physician Assistant,S,METFORMIN HCL,METFORMIN HCL,"",13,27.0,810,57.3,"",#,"",#,"","","",= 40.0
-1470927799,ROSEN,ALAN,PLYMOUTH,NH,Family Practice,S,TAMSULOSIN HCL,TAMSULOSIN HCL,33,157,316.0,9454,5191.39,"",#,122,"",261.0,7804,4219.77,= 39.0
-1581874689,BUTLER,ROBERT,MERCED,CA,Internal Medicine,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC","",27,32.4,973,1002.28,"",#,"",#,"","","",= 39.0
-2107306232,HINDUPUR,MOHAN,SAINT JOSEPH,MO,Cardiovascular Disease (Cardiology),S,FELODIPINE ER,FELODIPINE,"",15,23.0,690,514.56,"",*,15,"",23.0,690,514.56,= 35.0
-2117446129,HICKOX,TODD,LANSING,MI,Cardiovascular Disease (Cardiology),S,FUROSEMIDE,FUROSEMIDE,61,187,483.7,14491,813.39,"",#,172,"",443.3,13299,749.82,= 36.0
-1541562186,KROUSTOS,CONSTANTINE,COLUMBUS,OH,Endocrinology,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,54,244,394.0,11804,3233.4,43,"",206,"",324.0,9717,2702.91,= 34.0
-1783119529,PARKER,JAMES,SAN ANGELO,TX,Anesthesiology,S,METHADONE HCL,METHADONE HCL,"",40,42.1,1258,1214.82,"",*,25,"",25.0,750,306.63,= 40.0
-1773923700,TECSON,MARIAVIDA,MILLBURN,NJ,Internal Medicine,S,LOVASTATIN,LOVASTATIN,"",11,15.0,450,102.25,"",*,11,"",15.0,450,102.25,= 40.0
-2026432283,SCHLISMAN,ALISON,SALT LAKE CITY,UT,Internal Medicine,S,CARVEDILOL,CARVEDILOL,13,26,68.0,2034,308.84,13,"",26,"",68.0,2034,308.84,= 43.0
-1995969991,ANNABI,EMIL,TUCSON,AZ,Pain Management,S,METHADONE HCL,METHADONE HCL,50,202,202.0,5996,4353.79,19,"",81,"",81.0,2382,2090.91,= 49.0
-1915394023,KAUFMANN,ROBERT,ATLANTA,GA,Internal Medicine,S,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,"",15,27.0,810,2589.48,"",*,15,"",27.0,810,2589.48,= 32.0
-2137620488,FOWLER,DANIEL,PRESQUE ISLE,ME,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,15,22,45.4,1362,2095.81,"",#,"",#,"","","",= 39.0
-1743474218,RUTHERFORD,SHANNON,HARLAN,KY,Nurse Practitioner,S,SPIRIVA,TIOTROPIUM BROMIDE,"",50,66.0,1980,21937.73,"",*,38,"",48.0,1440,16063.68,= 54.0
-1915388446,DESANTIS,KIMBERLY,ENDWELL,NY,Family Practice,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",18,22.0,660,5734.48,"",*,18,"",22.0,660,5734.48,= 50.0
-2107293651,SHIN,DANIEL,CHICAGO,IL,Family Practice,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,29,72,72.0,1946,932.17,29,"",72,"",72.0,1946,932.17,= 55.0
2117954180,VILLARE,ANTHONY,PAULSBORO,NJ,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,"",61,61.0,1330,1300.57,"",*,18,"",18.0,417,668.96,= 53.0
-1975051845,BLONSKI,JOSEPH,ST CLOUD,MN,Family Practice,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,"",21,21.2,616,249.49,"",#,"",#,"","","",= 37.0
-1430378810,FARRELL,RICHARD,OAK LAWN,IL,Internal Medicine,S,SERTRALINE HCL,SERTRALINE HCL,"",24,40.0,1200,261.79,"",*,24,"",40.0,1200,261.79,= 34.0
-2117427755,HACOBIAN,MELKON,LOS ANGELES,CA,Cardiovascular Disease (Cardiology),S,CARVEDILOL,CARVEDILOL,45,120,258.0,7740,1309.49,"",#,"",#,"","","",= 45.0
2127033718,CADOUX,ALEXANDER,TUCSON,AZ,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"",12,20.0,600,253.12,"",*,12,"",20.0,600,253.12,= 43.0
-1773003625,BROWN,JAMES,WOODVILLE,TX,Family Practice,S,NYSTATIN,NYSTATIN,14,22,22.0,273,473.86,"",#,"",#,"","","",= 52.0
-1379064122,STAN,ROBIN,INGLEWOOD,CA,Cardiovascular Disease (Cardiology),S,ALENDRONATE SODIUM,ALENDRONATE SODIUM,"",12,12.0,336,18.43,"",*,12,"",12.0,336,18.43,= 35.0
-1763899166,HANDE,VISHWANATH,BURLINGTON,NC,Internal Medicine,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,18,95,152.0,4560,1391.5,18,"",95,"",152.0,4560,1391.5,= 42.0
-1329513242,KARIA,KISHOR,FT LAUDERDALE,FL,Internal Medicine,S,GLIMEPIRIDE,GLIMEPIRIDE,22,65,170.0,5100,1237.33,22,"",65,"",170.0,5100,1237.33,= 40.0
-1794221919,MIDHA,RAJU,DECATUR,GA,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,"",37,39.7,928,2194.78,"",*,23,"",23.7,510,1343.73,= 53.0
2036287663,CURTI,MARIO,LOS ALAMITOS,CA,Hematology-Oncology,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",17,23.0,690,105.9,"",*,17,"",23.0,690,105.9,= 38.0
-1834620327,SMITH,JOHN,LOS GATOS,CA,Internal Medicine,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,20,35,70.0,2100,1027.65,"",#,"",#,"","","",= 55.0
-1814078380,HICKMAN,TRACEY,CORINTH,MS,Nurse Practitioner,S,RISPERIDONE,RISPERIDONE,"",12,12.0,360,124.57,"",*,"",*,"","","",= 49.0
-2016375006,HUNTINGTON,RICHARD,WILKES BARRE,PA,Family Practice,S,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG","",24,25.2,709,11537.64,"",#,"",#,"","","",= 55.0
2006927139,HANDY,KENNETH,KANKAKEE,IL,Family Practice,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,13,54,149.0,4470,458.57,13,"",54,"",149.0,4470,458.57,= 51.0
2096741038,CARDONA,JOSE,SAN JUAN,PR,Cardiovascular Disease (Cardiology),S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",13,21.0,630,69.76,"",*,13,"",21.0,630,69.76,= 47.0
-1510988957,RODRIGUEZ IGLESIAS,REALBA,BRONX,NY,Internal Medicine,S,NAPROXEN,NAPROXEN,"",40,56.0,1680,297.1,"",#,"",#,"","","",= 49.0
2117083032,ROBERTSON,KATHRYN,SANDPOINT,ID,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,17,70,122.0,3660,325.8,"",#,40,"",76.0,2280,187.32,= 34.0
-1652829688,MCGOWN,STEVEN,VARNVILLE,SC,Family Practice,S,SERTRALINE HCL,SERTRALINE HCL,"",33,53.0,1590,236.96,"",*,15,"",31.0,930,140.5,= 37.0
-1490669543,REYES-PINO,GALIA,MIAMI,FL,Nurse Practitioner,S,GLIMEPIRIDE,GLIMEPIRIDE,"",12,14.0,420,41.11,"",*,12,"",14.0,420,41.11,= 40.0
-1410333150,RUBIN,ADAM,WYOMISSING,PA,Internal Medicine,S,POTASSIUM CITRATE ER,POTASSIUM CITRATE,"",12,14.0,420,1650.72,"",*,12,"",14.0,420,1650.72,= 50.0
-2076768345,MUNOZ,ROCIO,VISALIA,CA,Physician Assistant,S,CAPTOPRIL,CAPTOPRIL,"",11,21.0,630,1592.8,"",*,11,"",21.0,630,1592.8,= 43.0
-1894969977,HORTON,JEFFERY,CHIPLEY,FL,Nurse Practitioner,S,GLIPIZIDE,GLIPIZIDE,"",22,36.0,1080,179.6,"",#,"",#,"","","",= 49.0
2086675642,HA,TERRISA,LA PALMA,CA,Family Practice,S,FARXIGA,DAPAGLIFLOZIN PROPANEDIOL,"",14,16.0,480,6276.84,"",*,"",*,"","","",= 52.0
-1662959285,LUBIN,BARBARA,PANAMA CITY BEACH,FL,Family Practice,S,METFORMIN HCL,METFORMIN HCL,16,55,145.0,4350,395.5,"",#,"",#,"","","",= 53.0
-1682125206,KRUTKY,THEODORE,CUYAHOGA FALLS,OH,Internal Medicine,S,GABAPENTIN,GABAPENTIN,"",28,32.1,938,247.85,"",#,"",#,"","","",= 33.0
-1884847242,DOAN,TIFFANY,DALLAS,TX,Optometry,S,PATADAY,OLOPATADINE HCL,"",21,21.0,590,3396.11,"",*,"",*,"","","",= 51.0
-2137527427,BONABI,GHOLAMREZA,NORTHRIDGE,CA,Ophthalmology,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",86,383,655.6,18873,129760.14,"",#,353,"",595.9,17083,118076.6,= 40.0
2137396850,VAZQUEZ,MERCEDES,HOMESTEAD,FL,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,35,269,293.0,8780,3632.21,"",#,200,"",222.0,6650,2591.8,= 41.0
-2097243395,GARCIA,ADOLFO,LAREDO,TX,Nephrology,S,LACTULOSE,LACTULOSE,14,22,22.0,572,292.2,"",*,"",*,"","","",= 37.0
-1864677311,RUIZ JORGE,GRETEL,CARBONDALE,IL,Geriatric Medicine,S,RANITIDINE HCL,RANITIDINE HCL,23,91,105.0,3150,1100.68,"",#,78,"",92.0,2760,1025.48,= 38.0
-1309299103,CARLS,ERIC,RAMSEY,MN,Family Practice,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",26,32.4,920,335.53,"",*,26,"",32.4,920,335.53,= 45.0
2036111055,CZELUSTA,ADAM,KATY,TX,Dermatology,S,METRONIDAZOLE,METRONIDAZOLE,19,29,38.0,1028,5542.39,19,"",29,"",38.0,1028,5542.39,= 37.0
-1420385609,MCGEEHAN,KEVIN,WARSAW,IN,Neurology,S,CLONAZEPAM,CLONAZEPAM,17,112,112.0,3270,1130.78,"",#,67,"",67.0,1980,892.18,= 50.0
-2066876661,CLAMPITT,ROBERT,MARION,VA,Family Practice,S,CLONAZEPAM,CLONAZEPAM,17,72,102.0,2740,1151.06,"",#,58,"",80.0,2080,1067.16,= 53.0
-1854582093,SNEAD,BRADFORD,FORT MYERS,FL,Ophthalmology,S,NEOMYCIN-POLYMYXIN-DEXAMETH,NEOMYCIN/POLYMYXIN B/DEXAMETHA,19,21,21.0,318,311.98,"",#,"",#,"","","",= 45.0
-1743748458,SHEIN,DAVID,CAMBRIDGE,MA,Internal Medicine,S,DULOXETINE HCL,DULOXETINE HCL,"",12,12.0,360,585.6,"",*,12,"",12.0,360,585.6,= 44.0
-1612372833,BLONDET VISSEPO,RICARDO,PONCE,PR,Internal Medicine,S,TEMAZEPAM,TEMAZEPAM,138,715,717.0,21509,4408.78,113,"",595,"",597.0,17909,3776.74,= 46.0
-1612421782,PETERS,STEPHEN,ROSEVILLE,CA,Cardiovascular Disease (Cardiology),S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,"",16,36.0,1080,703.1,"",#,"",#,"","","",= 35.0
-1794165167,TRAN,KHAI,PARAMOUNT,CA,Family Practice,S,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG","",28,41.4,1208,9075.74,"",*,28,"",41.4,1208,9075.74,= 50.0
-1541613163,MARTIN,LISA,MURFREESBORO,AR,Family Practice,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",32,50.0,1500,677.62,"",#,"",#,"","","",= 55.0
-2046639271,THOMPSON,SUSAN,CAVALIER,ND,Internal Medicine,S,SERTRALINE HCL,SERTRALINE HCL,40,359,440.0,9974,2111.66,"",#,338,"",417.0,9311,1983.34,= 46.0
-1672013866,FOOTE,STEVEN,KANSAS CITY,MO,Family Practice,S,PHENOBARBITAL,PHENOBARBITAL,"",13,13.0,390,452.44,"",*,13,"",13.0,390,452.44,= 44.0
-1652808320,ANESTA,MICHAEL,DELRAY BEACH,FL,Internal Medicine,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,"",26,63.0,1890,992.58,"",*,26,"",63.0,1890,992.58,= 55.0
-1479973203,BLEWETT,PATRICIA,HOPKINSVILLE,KY,Family Practice,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",12,12.0,360,3073.92,0,"",0,"",0.0,0,0.0,= 50.0
-1693205211,GANGAN,CELSO,REDMOND,OR,Internal Medicine,S,CRESTOR,ROSUVASTATIN CALCIUM,23,79,155.0,4650,33170.51,"",#,"",#,"","","",= 46.0
-2016355206,HO,MARK,DAVIS,CA,Internal Medicine,S,LACTULOSE,LACTULOSE,"",22,22.0,257,456.02,"",#,"",#,"","","",= 38.0
-2046580408,WILLS,CORINNE,FORT SMITH,AR,Nurse Practitioner,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,"",33,33.0,990,212.76,"",#,"",#,"","","",= 51.0
-1571875400,VICHER,CLARITA,MCDOWELL,KY,Internal Medicine,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",31,71.0,2130,447.8,"",#,"",#,"","","",= 43.0
-1632651194,TAILOR,JAYSHREE,WILMINGTON,DE,Internal Medicine,S,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,"",12,28.0,840,127.57,"",*,12,"",28.0,840,127.57,= 54.0
-2046708753,FRANK,WALTER,GEORGETOWN,SC,Urology,S,FINASTERIDE,FINASTERIDE,11,26,76.0,2264,691.26,11,"",26,"",76.0,2264,691.26,= 36.0
2036139113,CLARK,SHEREE,MIDLAND,MI,Family Practice,S,METFORMIN HCL,METFORMIN HCL,24,101,223.0,6690,745.31,"",#,"",#,"","","",= 44.0
2137185516,GRANTHAM,JAMES,KANSAS CITY,MO,Interventional Cardiology,S,NITROSTAT,NITROGLYCERIN,20,24,26.0,417,726.73,"",#,"",#,"","","",= 50.0
2127254538,BECKER,SUSANNAH,CINCINNATI,OH,Endocrinology,S,TRESIBA FLEXTOUCH U-200,INSULIN DEGLUDEC,"",12,18.3,539,22498.36,"",*,12,"",18.3,539,22498.36,= 46.0
2127315727,LEWANDOWSKI,NATHAN,MONTEREY,CA,Family Practice,S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,"",17,49.0,1470,226.36,"",*,17,"",49.0,1470,226.36,= 31.0
-1895252639,BELL,CHRISTOPHER,SPOKANE,WA,Physician Assistant,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",11,21.0,605,8283.87,"",*,"",*,"","","",= 42.0
-1450748222,DAY,JAMES,PARKVILLE,MO,Family Practice,S,VENTOLIN HFA,ALBUTEROL SULFATE,16,36,49.5,1298,2663.22,"",*,13,"",14.7,342,780.08,= 32.0
2056721408,PARKER,PAIGE,HICKORY,NC,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,"",14,14.0,272,756.67,"",*,"",*,"","","",= 30.0
-1541598345,DEMIDOVICH,JAMES,CANFIELD,OH,Family Practice,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,123,1015,1024.9,28163,18094.3,112,"",903,"",912.2,25401,16245.5,= 30.0
-1703253663,MEREDITH,MICHAEL,DURHAM,NC,Internal Medicine,S,BENAZEPRIL-HYDROCHLOROTHIAZIDE,BENAZEPRIL/HYDROCHLOROTHIAZIDE,"",22,66.0,1980,1767.56,"",*,22,"",66.0,1980,1767.56,= 31.0
-1693189222,LOPEZ,MARITZA,CANBY,MN,Internal Medicine,S,LISINOPRIL,LISINOPRIL,69,435,691.0,20704,2889.58,"",#,417,"",661.0,19804,2821.51,= 32.0
-1864912068,ROSE,MARK,SAINT HELENA,CA,Internal Medicine,S,CARVEDILOL,CARVEDILOL,17,19,21.0,630,92.23,"",#,"",#,"","","",= 37.0
-1794208403,HALBERT,DEAN,BEAUMONT,TX,Family Practice,S,ATENOLOL,ATENOLOL,46,240,440.0,13200,1149.14,"",#,215,"",385.0,11550,936.44,= 37.0
-1814394958,SCHULTZ,CURTIS,STATESVILLE,NC,Family Practice,S,TAMSULOSIN HCL,TAMSULOSIN HCL,"",11,17.0,500,428.63,"",*,11,"",17.0,500,428.63,= 34.0
-2137366248,GARDNER,JONATHAN,TREMONTON,UT,Family Practice,S,FUROSEMIDE,FUROSEMIDE,23,80,130.1,3408,742.74,"",#,"",#,"","","",= 50.0
2086860598,MILLS,DAWN,MOUNT UNION,PA,Physician Assistant,S,COMFORT EZ,"PEN NEEDLE, DIABETIC",14,45,74.8,2228,2148.34,"",*,34,"",56.1,1679,1273.02,= 46.0
-1591099211,KHALIL,AMIN,HARTVILLE,OH,Internal Medicine,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,18,107,145.3,4313,1826.64,"",#,93,"",131.3,3893,1584.03,= 40.0
-1339662394,MILDER,PETER,ALEXANDRIA,LA,Family Practice,S,RALOXIFENE HCL,RALOXIFENE HCL,"",45,54.0,1620,5661.6,"",*,34,"",43.0,1290,4485.25,= 44.0
-1501255251,LAING,JENNIFER,SHERMAN,TX,Family Practice,S,SPIRONOLACTONE,SPIRONOLACTONE,"",17,39.0,1170,211.72,"",#,"",#,"","","",= 42.0
-1873995638,YOUNG,PETER,YAKIMA,WA,General Surgery,S,OXYCODONE HCL,OXYCODONE HCL,16,21,21.0,135,195.2,"",#,"",#,"","","",= 54.0
-1339576965,HAQUE,SYED,FREDERICK,MD,Internal Medicine,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,21,100,164.0,4895,578.99,"",#,"",#,"","","",= 48.0
-1915397869,ZABAR,SONDRA,NEW YORK,NY,Internal Medicine,S,RALOXIFENE HCL,RALOXIFENE HCL,"",12,12.0,360,1780.02,"",*,12,"",12.0,360,1780.02,= 45.0
-1450682033,GOLDEN,OWEN,BRONX,NY,Internal Medicine,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,13,43,63.0,1890,2119.61,"",#,"",#,"","","",= 33.0
-1561693398,HANNA,EKRAM,BRIDGETON,NJ,Internal Medicine,S,TOPIRAMATE,TOPIRAMATE,"",25,25.0,751,245.63,"",#,"",#,"","","",= 53.0
-1925378742,HO,GEORGE,GLENWOOD,MD,Emergency Medicine,S,IBUPROFEN,IBUPROFEN,28,28,28.0,545,200.42,14,"",14,"",14.0,265,92.95,= 49.0
-1915308068,TRAVIS,PAMELA,SACO,ME,Nurse Practitioner,S,IBANDRONATE SODIUM,IBANDRONATE SODIUM,"",16,16.0,480,681.34,"",*,16,"",16.0,480,681.34,= 33.0
-1369882745,SHANK,KELLY,PERRYSBURG,OH,Nurse Practitioner,S,SOTALOL,SOTALOL HCL,"",14,14.0,420,147.6,"",*,14,"",14.0,420,147.6,= 35.0
-1571788973,YERTHA,ARVIND,HAMMOND,LA,Pulmonary Disease,S,BREO ELLIPTA,FLUTICASONE/VILANTEROL,"",31,34.0,1020,9961.36,"",#,"",#,"","","",= 47.0
-2137622360,LAWRENCE,BILL,CONWAY,AR,General Practice,S,LEVEMIR FLEXTOUCH,INSULIN DETEMIR,"",26,42.7,1270,16548.0,"",*,26,"",42.7,1270,16548.0,= 46.0
-1985110657,ABBASI-HAFSHEJANI,ELHAM,THE WOODLANDS,TX,Hematology-Oncology,S,GABAPENTIN,GABAPENTIN,15,45,47.1,1200,1183.06,"",#,"",#,"","","",= 42.0
